[],RT @schul47: @Twin_Travel @almostjingo @BertyGonzalez4 They made Trump get a health check to make sure he was capable of taking office reme…,ReeseJohn_,World Wide
[],"RT @ShelbyKStewart: Hello! Anyone awake, @GOP? We've listened to your lies about the ""crisis"" at the border for weeks. Care to comment on a…",VotingGOPOut,United States
['SmartNews'],RT @LShackkeford: Trump White House reportedly sought to put Pelosi 'in her place' | MSNBC #SmartNews  https://t.co/16pKqgIGTA,LShackkeford,United States
"['maga', 'Resist', 'Trump', 'follo4follo']","RT @DTrumpPoll: How do you think history will judge @POTUS @realDonaldTrump?

#maga #Resist #Trump #follo4follo

Please vote &amp; RT to spread…",crlulukat,"California, USA"
[],RT @natasharothwell: If BuzzFeed takes down Trump y'all gonna take those quizzes more seriously.,isabel_28,"San Diego, CA"
[],RT @krassenstein: The President is now implicated in 2 felonies related to campaign finance violations and at least one felony related to t…,ltlbowtie,"Tennessee, USA"
[],"RT @FiveRights: Woodward &amp; Bernstein,
You guys should rejoin for one last important book.
I suggest you examine Trump Derangement Syndrome…",real_hendertc,United States
[],RT @DOlusegun: Atiku arriving Nigeria tomorrow with Trump voters in America like https://t.co/73SO30s83r,Vershyr,"KADUNA, NIGERIA"
[],"@LindseyGrahamSC @LinseyGrahamSC  has a weak character. He cannot stand a little pressure. Linsey, it is too early… https://t.co/CECLfeCn3k",LuisERosa18,"Orlando, FL"
[],"RT @PalmerReport: Donald Trump's day so far

- Nailed for suborning perjury
- Responds by threatening Michael Cohen's family
- Oops, that's…",backspring2011,"Reston, VA"
[],RT @VP: Honored to speak at the @March_for_Life. @POTUS Donald Trump is the most pro-life president in American history. But we know we sti…,abosife2010,عبدالرحمن ابوسيف
[],"RT @AndyKroll: NEW: Rep. Will Hurd — a ***Texas Republican*** — tells @RollingStone that @realDonaldTrump's border crisis is a ""myth.""

Hur…",MapwifeJodi,"Tucson, AZ"
[],"RT @TheRickWilson: Hogan's job is on the line of course, but every surrogate for Trump should expect their denials on this question will co…",chriskrchr,"Left coast, USA"
[],"RT @superyayadize: Most of the military and vets agree with Trump: It's time to bring the troops home 

Let’s get back to protecting our in…",BryanMi96375167,
[],"RT @krassenstein: The pettiness and immaturity of this man never seizes to amaze me.

https://t.co/j3dbGyQs9L",Jewels8031,
[],"RT @gtconway3d: Five tweets this morning, and in every one, you’ve misspelled “I never had any conversation with Michael Cohen about his te…",doubletime7, nyc
[],The New Jersey A.G. Taking on Trump https://t.co/zTtaObRWXu,PanthicReport,
[],"If you thought the BLUE WAVE was Righteous, you should see the BLUE TSUNAMI coming Feb 7, 2019 to @TheLastWord ! La… https://t.co/oNxQHARNuR",JonnyHollywood1,"California, USA"
[],She needs to explain this in detail.,AverageJoeIowan,
[],"RT @SethAbramson: 4/ Rudy, like any defense lawyer, has learned when the journalists covering him, like Ken, are not going to force him to…",janetgag1,"Venice, FL"
[],"@KayaJones @tiedownguy @realDonaldTrump @POTUS YES!!  Please DON’T GIVE UP OR GIVE IN to these lunatics, President… https://t.co/ewBJiYgKbR",Truthisunpopul1,United States
[],"RT @kylegriffin1: Anastasia Vashukevich, the model from Belarus who claimed to have recordings involving Oleg Deripaska that she said would…",wayneewald6,
[],RT @StevenBeschloss: Mitch McConnell refused to allow a vote to secure Robert Mueller. He’s refused to bring up a vote to end the shutdown.…,Megson310,"Louisville, KY"
[],"RT @SenBlumenthal: If true, this is obstruction of justice, suborning perjury, &amp; conspiracy to lie to Congress. Individual-1 will no longer…",JasminLucci,"Cambridge,MA"
[],"RT @MaddowBlog: ""...the Intelligence Committee and Financial Services Committee are poised to dig into [Trump's] ties with Deutsche, one of…",murphy_nonna,"Philadelphia, Pa"
[],@chuckwoolery @BuzzFeed That’s “journalism” in the Hate Trump media.,NitroBro2,
[],RT @MichaelAvenatti: .@AlanDersh - Do you remember when you arrogantly mocked me repeatedly for stating last Spring that your bestie Trump…,writebrainedny,
[],"RT @putinsclown: ""Only Trump seems not to have noticed that the US Attorney for the Southern District of New York, in his Dec. 7 memo regar…",dupergramp,California 96003
[],RT @BuzzFeedNews: BREAKING: President Trump personally directed his longtime attorney Michael Cohen to lie to Congress about negotiations t…,Fragonard1,"Bend, OR"
[],"RT @Kennymack1971: Michael Moore can go fuck himself.

Kneecaps Democrats at every turn.

Wants to jump in now the wheels are coming off of…",MC_Hesher,Casa Lemongrab
[],"RT @sarahkendzior: This is the right move, Dems. Start the proceedings, get information into the public domain. Force transparency that is…",remlapz,
[],"RT @tedlieu: Based on this very incriminating Buzzfeed article, wondering if @realDonaldTrump is going to tweet ""No Subornation of Perjury!…",JenCoop41839573,
[],@juliettekayyem And...if anything ever happened 2 Trump or Republicans they’d find some way 2 blame Nancy Pelosi or… https://t.co/FgJym2BsbT,VeniceForHRC,
[],"RT @ACTBrigitte: President Trump is going to go down as the greatest political genius in modern history.

The best part is he isn’t even a…",EffinBartIt,
[],"RT @TheDemCoalition: ""Our president has most likely committed crimes, above all conspiring with a hostile power to boost his 2016 campaign,…",french1100,
[],"RT @Mikel_Jollett: Guys, I just don’t see what the big deal is. All Trump did was wotk w a foreign government to hijack a US election so th…",mauikonasurfer,
[],"RT @ScottPresler: I will never in my life forget that President Trump grounded Nancy Pelosi. 

I can't wait to see what he does next!",LisaRay0424,"Hermitage, PA"
[],"RT @DrGJackBrown: 19/  Like any person who is guilty, but attempting to look strong and in-control, Trump is oscillating back-and-forth bet…",MillerScott4,Chicargo
[],".@AnnCoulter, as a personal favor to me, will you please call @realDonaldTrump &amp; tell him it's okay to reopen the g… https://t.co/P8t7WaFoIj",1coastwriter,
[],RT @wkamaubell: Just your regular reminder that Puerto Rico is a part of the United States. Which means this 👇🏿 is anti-American. https://t…,SonyPony4Ever,
[],"@GayleKing Buzzfeed Releases “Bombshell” Report On Trump, Then Admits They Have NOT Seen The Supporting Evidence !… https://t.co/XBWiOPPNXR",BrowneRicky,"St Cloud, MN"
[],"RT @BuzzFeedNews: Sources also say Trump, along with his children Ivanka and Donald Jr., received regular, detailed updates about the proje…",Vgonz7474,"Houston, TX"
[],"RT @TPM: Calling Cohen a ""very desperate man,"" Lara Trump denies BuzzFeed's ""ridiculous"" story https://t.co/POeUvuS9Cz https://t.co/1Do3JU7…",PhillipMcAllist,"Gary, IN"
[],"@joncoopertweets @realDonaldTrump He must spend the rest of his life in prison, along with @IvankaTrump… https://t.co/tn9xjPARjS",IndKingCountyWA,East Puget Sound WA
[],"RT @DrGJackBrown: THREAD:  Body Language Analysis No. 4371: ""Mr. President ... have you ever worked for Russia? Yes or no?"" - Donald Trump'…",Paf000001,Rural Oregon
[],"RT @Emma_Dumain: .@GKButterfield says he's going to start calling this the ""Trump-McConnell shutdown,"" says it's ""absolutely disgusting"" Mc…",PaxNostrum,"California, USA"
[],"Something Trump needs to sign, like right now 😁",Calvinkrone1,"Florida, USA"
[],"RT @brianefallon: This is McConnell's worst nightmare. He was counting on keeping a low profile through this, and letting it only be about…",Jorge_Rosie,"Dallas, Texas"
[],"RT @ChrisMurphyCT: Listen, if Mueller does have multiple sources confirming Trump directed Cohen to lie to Congress, then we need to know t…",kaebruni,
[],"RT @TeaPainUSA: Trump subornin’ perjury is beautiful. 

It’s a straightforward, easy-to-understand crime the public can hang its hat on whi…",MWenrich1,"Florida, USA"
[],"@Mrdadelus @chestersadie @peachykeeno @Zapzipzim @DiamondandSilk @SpeakerPelosi Show me on the doll, where Trump hu… https://t.co/3lzEDQnmFI",KathySoltani,"Philadelphia, PA"
[],"RT @SwiftOnSecurity: How does Trump handle indigestion over all the conflicts of interests he has?

Klepto-Bismol",HarryFlinX,"Paris, France"
[],"RT @NatashaBertrand: NEW: In a shift, Dems will not necessarily wait for Mueller's findings to launch impeachment proceedings, I'm told. Ba…",Zen0469,CA surfing beach
[],"RT @funder: Wow. Trump canceled Speaker Pelosi’s plane and leaked info so they couldn’t even fly commercially into a war zone, and also mee…",gsroc123,Earth
[],RT @leeleeb50: TRUMP. IS. ROYALLY. FUCKED.,openpodbaydoor_,"London, England"
[],RT @PrisonPlanet: Roger Stone says that the deep state is planning to remove both President Trump and VP Mike Pence from office so that the…,maxjean777,
[],RT @AdamParkhomenko: Dear Trump people: Your hero is a criminal and a traitor to the United States. We will never forget that you were ok w…,teacherman04, NJ
[],"RT @in_pubs: I'm a disabled Veteran, the shutdown is killing my fellow Vets. 30% of the federal workforce are Vets. Trump just cut funding…",susan55698023,"Long Green, MD"
[],"RT @SenSanders: We must repeal the Trump tax breaks for the top 1% and large, profitable corporations. At a time of massive income and weal…",davaldod,
[],RT @TheRickWilson: Can someone tell me which one of the Trump media dipshits has been sending all the trash people into my TL?,MatthewCronin9,"North Carolina, USA"
[],@senatemajldr What does Russia have on you? Every day of this shut down means that Putin is winning. He must be so… https://t.co/QgVRBfI1wZ,colgan3_litz,
[],RT @altNOAA: Trump drove straight to the bottom today and fired out a tweet with strong racist undertones to try and kill the negative pres…,RoeselerC,Texas
[],RT @sarahkendzior: Part of the reason some people are reluctant to accept the sheer horrific scope of what the Trump admin does is lack of…,CandyceByrne,"Austin, TX"
['Trump'],I never really saw impeachment of #Trump as at all likely until today... https://t.co/6vGKguVpqW by @mehdirhasan,AsaCusack,London School of Economics and Political Science
[],RT @PrisonPlanet: Roger Stone says that the deep state is planning to remove both President Trump and VP Mike Pence from office so that the…,cantsayurnamela,
"['2020census', 'citizenshipquestion']","RT @hansilowang: Here's the latest in the legal battle over the #2020census #citizenshipquestion👇

https://t.co/lBdDpRcCLZ",CARuralStudies,"Davis, CA"
[],"RT @suzydymna: Madame Speaker &amp; her gang of lunatics were going to Afghanistan only as cover for their trip to Brussels.

Brussels is where…",darrenrich63,"Florida, USA"
[],RT @PrisonPlanet: Roger Stone says that the deep state is planning to remove both President Trump and VP Mike Pence from office so that the…,word_in_edgewis,Anywhere but here. 
[],RT @natasharothwell: If BuzzFeed takes down Trump y'all gonna take those quizzes more seriously.,enichols13,"Atlanta, GA"
[],"RT @C_3C_3: Why Buzzfeed had to come to the rescue w/ fake BOMBSHELL:

Trump is destroying the Dems in the Wall battle.

Bruce Ohr testimon…",TexasTejano1,"Gods Nation, USA "
[],"RT @NatashaBertrand: NEW: In a shift, Dems will not necessarily wait for Mueller's findings to launch impeachment proceedings, I'm told. Ba…",DorothyEubank16,"Braselton, GA"
[],"RT @MrFilmkritik: Wait. Lindsey Graham flew to Turkey to meet Erdogan, Mike Pompeo is in North Korea, Melania is in Florida, Mar-a-Lago, bu…",CindyFitch1,
[],"RT @KalebScott_: Trump: “You boys enjoing your big macs?”

Clemson Tigers: 
 https://t.co/W9C4SNt7od",jocelyncota_,fresno ca/phoenix az
[],"RT @Miss_SaltyDog: @senatemajldr needs to be investigated. He is as corrupt as Trump is.

https://t.co/MgZyqohYlS",TRoc43844441,TX
[],"RT @funder: Wow. Trump canceled Speaker Pelosi’s plane and leaked info so they couldn’t even fly commercially into a war zone, and also mee…",NabeSojod,"California, USA"
[],"RT @tannerstake: An @espn host implied President Trump is a racist for serving ‘predominantly black’ football players fast food. 

I think…",SonFollower87,United States
[],"RT @josedeynes: @PreetBharara WATCH THIS VIDEO!
""1. Plans to build Trump Tower Moscow
2. Is looking for deals not just in Moscow
3. Says he…",bonnisu,United States
['taxpayers'],"@senatemajldr won’t open the taxpayers’ government, but @FLOTUS can spend #taxpayers’ money to fly to Florida. Is t… https://t.co/muWbIUUSdE",BuckandGeorge,"Michigan, USA"
[],RT @SenKamalaHarris: This is confirming what we already knew: the President’s tax scam is a gift to corporations. The American people deser…,laura_mccurry,
[],"RT @ProudResister: Pelosi: I’m canceling your State of the Union until workers are paid.

Trump: I’m canceling your trip overseas to visit…",alxmog,
[],RT @brianklaas: Reports in the last 24 hours: Trump ordered Cohen to pay to rig early polls; Thousands more kids were torn from their paren…,AndrewGondzur,"St Louis, MO"
[],"RT @benwikler: Strange grownups in uniforms putting you in a cage, taking your parents away, and then forgetting who you are is literally t…",JuddApatow,
[],RT @paulkrugman: A thought about where we are as a nation: We're living in the age of the unsurprising revelation. Is there anyone who does…,jkravitz,Philadelphia
['NeverTrump'],"Kasich, Corker, Romney, &amp; this nobody. It’s getting pretty crowded on the small #NeverTrump island.",StarCoreOne02,Mother Box
[],"RT @krassenstein: LIVE!  BOMBSHELL BuzzFeed Trump News, Fox News &amp; More https://t.co/B5vLaP6X2o",EspadaGiclee,USA
[],"RT @benshapiro: That’s one hell of an “if.” Because if Buzzfeed blew this story, their credibility is toast. And we’ve already seen other o…",CalebJohnson50,"Portland, OR"
[],"RT @tribelaw: If this report is accurate, Trump committed subornation of perjury, punishable by five years imprisonment under 18 U.S. Code…",lgoldrick25,"Philadelphia, PA"
[],RT @finneyk: The @realDonaldTrump White House has no credibility attacking Cohen credibility given the long pattern and practice of lying a…,asH9C, Nueva York
[],RT @MichaelAvenatti: .@AlanDersh - Do you remember when you arrogantly mocked me repeatedly for stating last Spring that your bestie Trump…,dgnied,
[],RT @nowthisnews: Trump’s AG nominee William Barr tried to spout the administration’s favorite border wall lie — but Kamala Harris brought t…,JMcClai83805240,
[],RT @JoyceWhiteVance: Today is that day to throw off the numbness the constant barrage of wrongdoing by Trump &amp; his administration has left…,amyglumpkin,"Daphne, AL"
[],"RT @SenWhitehouse: If this is true, this is plain, slam-dunk, criminal obstruction of justice (18 U.S.C. 1505, 1512), subornation of perjur…",ErrisonSr,United States
[],"@MarkWarner ....2 Days ago Richard Burr publicly said this:
""Trump should claim executive privilege in anything tha… https://t.co/LwDqPxBSgF",LinDesigns111,"NorthWest, United States"
[],RT @DomenicoNPR: “What I always say is building a wall from sea to shining sea is the most expensive and least effective way to do border s…,lisacreamer,"Boston, Massachusetts"
[],"RT @dawncholliday: You can’t make this sh*t up. 👇🏾
A 1958 TV Show featured a conman named Trump who stokes fears in a town to sell building…",dmackr,safe
[],"RT @funder: Wow. Trump canceled Speaker Pelosi’s plane and leaked info so they couldn’t even fly commercially into a war zone, and also mee…",Harperk1Kevin,"Leeds, England"
[],"RT @sarahkendzior: This is the right move, Dems. Start the proceedings, get information into the public domain. Force transparency that is…",ElegantLeopard,"Rapid City, SD"
[],Excellent piece that shows how Trump could egnite nonzero-sum games that could trump Trumpism ! By the expert of No… https://t.co/oro84YuRuL,Zeidinio,Amman
[],RT @BrentScher: BREAKING: Full cart of luggage has been returned to the halls of congress after @realDonaldTrump cancels @SpeakerPelosi's f…,McginnKeven,"Tampa, Florida, U.S.A."
[],"RT @brianefallon: This is McConnell's worst nightmare. He was counting on keeping a low profile through this, and letting it only be about…",CooperARG,"Ft Lauderdale, FL"
[],"RT @GrrrGraphics: Check out my latest interview with @412Anon87 on  We The People Insider - cartoons, Trump and where do we go from here! #…",Agency4Africa,"England, United Kingdom"
[],RT @TheLeadCNN: .@JakeTapper: Pres. Trump took the stunning step of canceling the military aircraft that were to have been used right now b…,dislesick,las vegas
[],"RT @SenJeffMerkley: If this report of Trump suborning false testimony is confirmed, then Trump committed a felony and must resign or be imp…",dbbandco,"California, USA"
[],RT @MichaelAvenatti: .@AlanDersh - Do you remember when you arrogantly mocked me repeatedly for stating last Spring that your bestie Trump…,TelemannDobie,Santa Clara
[],Holy Hell,Squirrel_MA,"Austin, TX"
[],RT @psychdr100: Mueller could solidly prove Cohen was told to lie to Congress: BEFORE he was even charged. Kellyanne Conway refuses to deny…,nester1957,Proudly 🍁 Canadian 
[],"RT @funder: Wow. Trump canceled Speaker Pelosi’s plane and leaked info so they couldn’t even fly commercially into a war zone, and also mee…",DeborahReinecke,
[],"RT @RevDrBarber: A wall is not racist; it’s the the rationale, lies &amp; philosophy behind Trump’s wall that is racist. Water fountains, buses…",maybabybelle,
['Patriots'],RT @crimsonfaith88: Hey Hey #Patriots Sebastian Gorka Coming Up Next On The @jfradioshow Don’t Miss It. Listen Live Now Here ▶️ https://t.c…,LilyNCali,Sunny Southern California
[],"@DarcyKAG @kathybestburge1 @maggieNYT Oh honey.... try to keep up. Mueller already had text messages, emails, testi… https://t.co/Eikh9fnR2J",DeityFree,
[],Ugh. As Trump start to support conspiracy theories &amp; propoganda. On the Right Wing media,xclude_sunny,"New York, NY"
[],RT @waltshaub: This could have gotten them killed. https://t.co/31vtZb0ALC,ProggesiveAlien,
[],@realDonaldTrump @JimInhofe Trumpshutdown supported by gop. Only trump is responsible. Dems have made every effort… https://t.co/2pqiZjXfCh,rspecial2,
[],"RT @SenSanders: If this report is true, Donald Trump committed obstruction of justice—a felony and a potentially impeachable offense. I am…",NickBejarano,"Flagstaff, AZ"
[],"RT @karli_bonne: Note 1 year + 2 day delta (2 days ahead of schedule)
Eric Trump screen grab = Justice Coming https://t.co/VACVr0UlDQ",45HarisonHarold,"Queens, NY"
[],"RT @funder: Wow. Trump canceled Speaker Pelosi’s plane and leaked info so they couldn’t even fly commercially into a war zone, and also mee…",WestBocaDems,"Boca Raton, FL"
[],@realDonaldTrump TRUMP GOES TO PRISON!!,blmohr,"Chicago, IL"
[],RT @culttture: A day after @SpeakerPelosi insinuated that President Trump was not welcome to give the traditional (boring) State of the Uni…,JoshuaBRiddle,
[],RT @ADIC33: Donald Trump was never much of a man to begin with. But Leader Pelosi has taken whatever little manhood he had left. If you lov…,ustankkk,
[],RT @wkamaubell: Just your regular reminder that Puerto Rico is a part of the United States. Which means this 👇🏿 is anti-American. https://t…,alexrayetrahan,da boot✈️the District
[],"RT @DanaHoule: Probably only 200 specific lies, but each repeated two more times. https://t.co/4dRJXqmdkc",skunkwerks16,"North of Menethil Harbor, Azeroth"
[],"RT @LoopEmma: UPDATE: @RepAdamSchiff issues another statement on our story, saying the House Intelligence Committee ""is already working to…",kmorse1,NJ
[],"RT @BillKristol: The president of the United States is tweeting about imaginary prayer rugs found by a supposed anonymous rancher who, if h…",etsukojoy,United States
[],"RT @brianefallon: This is McConnell's worst nightmare. He was counting on keeping a low profile through this, and letting it only be about…",EduKzForte,United States
[],RT @TheDweck: He has paid for more abortions than hamburgers https://t.co/PdOVZrJv7C,chilltowntv,nyc
[],"RT @atDavidHoffman: All cable channels this morning talking about Trump ordering Cohen to lie to Congress about his Russia deal.

Fox News…",MissDeviantE,Pennsylvania
[],RT @Santucci: FWIW in all our reporting I haven’t found any in the Trump Org that have met with or been interviewed by Mueller. https://t.c…,debruin_donna,"Florida, USA"
[],"RT @Education4Libs: Pablo Escobar’s brother claims to have raised $10 million in 10 hours towards impeaching President Trump.

Wait.... so…",victheslickg,That voice in your head
[],"RT @TheNoahRing: PRESIDENT TRUMP: “I may declare a national emergency dependent on what’s going to happen on the next few days.”

I say Do…",jeffc1959,
[],.@RepEscobar: Trump Worsens the Border Crisis https://t.co/gQypydwK2I,caw111,"syracuse, ny"
[],RT @StevenBeschloss: Mitch McConnell refused to allow a vote to secure Robert Mueller. He’s refused to bring up a vote to end the shutdown.…,DebbiesHotMama,"Wisconsin, USA"
[],"RT @TeaPainUSA: Trump is smart.  He's lied so much that when he confesses, no one will believe him.",P28610287Denise,"Maine, USA"
[],RT @politicususa: Trump Endangers Pelosi's Life By Leaking Her Commerical Travel Plans https://t.co/RUlKneIuGa via @politicususa,rjber15,"Wichita, Kansas"
[],"RT @AndyKroll: NEW: Rep. Will Hurd — a ***Texas Republican*** — tells @RollingStone that @realDonaldTrump's border crisis is a ""myth.""

Hur…",Jordy_Stingray,"California, USA"
[],RT @rob0349: Has .@realDonaldTrump said even ONE WORD about the service members who were killed by an ISIS bomb earlier this week? I'm sorr…,workclassjane,United States
[],@PARISDENNARD This is the same defense as all the people who say Mueller has nothing because they haven’t seen the… https://t.co/zlSeoxWRgC,theEdollarsign,"Washington, DC"
[],"@SpeakerPelosi ,
I’m NOT a Trump supporter.
However, I’m very glad that he cancelled your trip.
You have NO busines… https://t.co/2yAy3GHRjS",itismedesu,Santa Monica
[],"RT @Shakestweetz: They believe it's a dictatorship: ""White House officials...sought to put [@SpeakerPelosi]  in her place after she had emp…",lcameron4435,
[],"RT @ChrisMurphyCT: Bottom line:

Trump had two years of total Republican control of Congress and couldn’t get his wall built. 

He waits un…",M10247,Maryland
[],Maxine Waters lets get this straight. You are part of the reason we are shutdown. Don’t you dare blame Trump for yo… https://t.co/kcTyBfxH0A,JillIrene1,"Casper, WY"
[],"RT @SethAbramson: Not a denial, actually, from the standpoint of a defense lawyer. If Ken's quote is accurate this is *not* the same as say…",JMS155,USA
[],"RT @DavidNakamura: Trump is currently meeting in Oval with North Korea's lead nuclear negotiator, the nation's former spy chief who a South…",historianess,
[],RT @Julian_Epp: Reminder that Donald Trump shut down the government for 27 days to distract from the fact that the Angry Birds drink pee in…,encyclolydia,
[],"RT @paulsperry_: Here's the only part of the Buzzfeed ""scoop"" that is remotely relevant, and of course, it was buried deep down in the stor…",Pando18483,"Michigan, USA"
[],@realDonaldTrump https://t.co/9JgLsCTYJH tick tock Donny Boy,DouglasLeih,
[],"RT @Education4Libs: President Trump was spot on in canceling Nancy’s excursion.

800,000 people are waiting without pay while she’s trying…",cates_re,
[],RT @FlyingEagle555: Pelosi You Have No Shame. You Could Care Less About The Hard Working American People. You Want To Over Tax Americans An…,MarciaM05972460,
[],"RT @CNN: President Trump personally directed his longtime attorney Michael Cohen to lie to Congress about the Moscow Trump Tower project, t…",dustyedwards,
[],RT @DeanObeidallah: @realDonaldTrump Trump got us! We Muslims leave our prayer rugs around to claim the land. We call it our Victory Prayer…,LyndaMOtvos,SF Bay Area
[],"@JillFilipovic Kamala slept her way to the top, sort of like Trump.....shit.",JoeNaxon,United States
[],"RT @Rockprincess818: Just saw a verified douchebag tweeting that Trump “might be” a “crook” might be. 
He might also be the Greatest Presid…",Catheri69664306,
[],"RT @TheRynheart: ‘AG Barr has already defined this behavior as obstruction of justice. In the secret memo, Barr allowed that it was possibl…",Galaxi162,
[],"Trump Poll: Net-Changes: Suburban Men-Down 18%, White Evangelicals-Down 13%, https://t.co/xvOeJh7ZH1",wgeiselman1,
[],RT @essenviews: “Ms. Trump... was only minimally involved”:  Ivanka Trump issues carefully worded denial of BuzzFeed report on Trump Tower…,Malaury25041412,
[],"RT @adriandt31: *PELOSI FREAKS*
Accuses Trump of Putting
Her Life in Danger By Pulling Plane Access &amp; ‘Leaking Commercial Travel Plans

@PO…",Lori32166,"Virginia, USA"
[],"RT @gtconway3d: Five tweets this morning, and in every one, you’ve misspelled “I never had any conversation with Michael Cohen about his te…",Ricktastrophe,
[],@MEPFuller It's Trump's shut down. He can end it or suspend it any time he wants.,xiruxi,
[],"RT @DanielLMcAdams: If social media companies rely on government funded ""NGOs"" (as they all do) to vet ""fake news,"" they should not be allo…",lilitica,
[],"RT @FiveRights: Woodward &amp; Bernstein,
You guys should rejoin for one last important book.
I suggest you examine Trump Derangement Syndrome…",GayeRobinson18,"Kentucky, USA"
[],"RT @AngryBlackLady: wouldn’t it be fun if trump and pence went down together and we said hello to President Pelosi?

A girl can dream. http…",christinayperez,United States
[],RT @JRubinBlogger: The assertion that Senate Republicans would never break assumed the evidence would never be so conclusive and the crime…,Arturo_Sarukhan,"Washington, DC"
[],"RT @Bornabrit1: If ANYONE DIES as a RESULT OF TRUMP SHUTDOWN 
👇👇

*Frozen to death - can't afford heat

*Starved to death -can't afford foo…",joycesurprenant,"Michigan, USA"
[],"RT @tedlieu: Based on this very incriminating Buzzfeed article, wondering if @realDonaldTrump is going to tweet ""No Subornation of Perjury!…",MikeHogg2017,
[],"RT @Bornabrit1: If ANYONE DIES as a RESULT OF TRUMP SHUTDOWN 
👇👇

*Frozen to death - can't afford heat

*Starved to death -can't afford foo…",Annlee321,
[],"RT @craigunger: Trump kills Pelosi trip, but doesn't seem to have a prob w Lindsey Graham meeting Erdogan in Turkey. https://t.co/emTRzBC2aM",Twinricki,NC/NY
[],"RT @Education4Libs: President Trump was spot on in canceling Nancy’s excursion.

800,000 people are waiting without pay while she’s trying…",SSchwartzSC,"South Carolina, USA"
[],RT @MichaelAvenatti: .@AlanDersh - Do you remember when you arrogantly mocked me repeatedly for stating last Spring that your bestie Trump…,sandral_green,
[],RT @krassenstein: The President is now implicated in 2 felonies related to campaign finance violations and at least one felony related to t…,burlphyl,Near the beach
[],RT @RobertMaguire_: @realDonaldTrump This tweet comes right after a White House spokesman was asked if Trump directed Cohen to lie. The spo…,Tpritchard14,"Charleston, SC"
[],"RT @keithboykin: Even if you fully accept Trump's defense that the people around him he hired and trusted for years are liars and crooks, t…",chosebygrace,
[],Wouldn't miss him a bit. Life might get back to some sort of normal with him locked away for the rest of his life.… https://t.co/IBe35gmqTB,ProgBeliever,United States
[],"RT @SenSanders: We must repeal the Trump tax breaks for the top 1% and large, profitable corporations. At a time of massive income and weal…",imzayde,"Banning, California"
[],@MSNBC PLEASE DO NOT FALL FOR TRUMP SHINY OBJECTS AGAIN!! Now abortions??? THIS IS INSANE! PLEASE IGNORE HIM!,jujo28,"New York, Los Angeles NY/LA etc"
[],"RT @TheRightMelissa: President Trump is asking for the equivalent of $57 out of a 
$44 000 budget.

Imagine if your spouse refused to give…",DaveOnderdonk,"Fairport, NY"
[],"RT @SethAbramson: Not a denial, actually, from the standpoint of a defense lawyer. If Ken's quote is accurate this is *not* the same as say…",ncwannabe,
[],"@maggieNYT Well, Trump is halfway there, he is a confirmed liar, just hasn't been convicted for his crimes yet.",RayJLeBlanc,
[],RT @TeaPainUSA: Tea would wager that Trump instructed all his folks to lie to Congress because he knew Nunes and his other GOP imps and dem…,SuzanneTyrpak,Colorado
[],RT @VP: Honored to speak at the @March_for_Life. @POTUS Donald Trump is the most pro-life president in American history. But we know we sti…,scottwil2000,"Phoenix, AZ"
[],RT @BuzzFeedNews: BREAKING: President Trump personally directed his longtime attorney Michael Cohen to lie to Congress about negotiations t…,KelleyA07553426,"Barre, VT"
[],RT @Stop_Trump20: Mitch McConnell's new name is Co-Conspirator and he should be indicted with Trump!!,FrankBX61,"Bronx, NY"
[],"RT @paulsperry_: Here's the only part of the Buzzfeed ""scoop"" that is remotely relevant, and of course, it was buried deep down in the stor…",JaniceSubers,
[],"RT @q_cash_money: Everybody: Who in the hell voted for trump?

Me: https://t.co/ILI1sS0s3H",Coonologist,"Bronx, NY"
[],RT @krassenstein: BREAKING:  The President instructed his attorney to lie to Congress about the Moscow Tower deal according BuzzFeed source…,SalmonPynk,New York
['BREAKING'],RT @thehill: #BREAKING: Trump vows to veto bills expanding abortion rights https://t.co/cbP4VqcX02 https://t.co/PiHcXyBXtg,athelass,"Tehachapi, CA"
[],RT @JohnJHarwood: Peterson Institute's Nick Lardy on Team Trump requesting elimination of bilateral trade deficit in two years and Beijing…,The_War_TARDIS,
[],"RT @psychdr100: If Trump threatened journalists with murder, his supporters say, ""no problem"". Jack Dorsey won't say if tweet threatening m…",laserhaas01,"Roaming NY, DE, CA, DC or OK "
[],"RT @IngrahamAngle: Telling that Mueller team is leaking. Strange at this point. If they had Trump “collusion” to rig the election , they wd…",adrianaotti,
[],"RT @HoneysuklDesign: @DavidBrodyCBN @BuzzFeedNews @realDonaldTrump @MichaelCohen212 @a_cormier_ So...
@potus has done it before
Probability…",debilu2,New Albany IN
[],"RT @benwikler: Strange grownups in uniforms putting you in a cage, taking your parents away, and then forgetting who you are is literally t…",PiperPerabo,
[],"RT @aravosis: If this Buzzfeed story is accurate, Trump’s presidency is over and he’s going to jail.",MsBirch,"Los Angeles, CA"
[],"RT @MollyJongFast: Yes, how dare Nancy Pelosi think she heads a coequal branch of government, doesn’t she know that this is a monarchy and…",LoyamTom,
[],"RT @M2Madness: ""Watch father-in-law!""

👇👇👇👇👇

""Cohen's father-in-law, Fima Shusterman, reportedly loaned millions to a Chicago cab company…",JeffMifflin,
[],"RT @funder: BREAKING: Senator Merkley just said if the report Trump told Cohen to lie to Congress is confirmed, then Trump committed a felo…",HyapatiaLee,Colorado
